id,name,date,value
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-01-25T16:00Z,26
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-01-25T16:00Z,3074
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-01-25T16:00Z,50
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-01-25T16:00Z,15873
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-01-25T17:00Z,7166
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-01-25T17:00Z,9204
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-01-25T17:00Z,5098
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-01-25T17:00Z,25
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-01-25T17:00Z,3106
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-01-25T17:00Z,83
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-01-25T17:00Z,16359
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-01-25T18:00Z,7247
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-01-25T18:00Z,9307
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-01-25T18:00Z,5100
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-01-25T18:00Z,24
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-01-25T18:00Z,2502
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-01-25T18:00Z,91
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-01-25T18:00Z,17088
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-01-25T19:00Z,7524
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-01-25T19:00Z,9573
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-01-25T19:00Z,5101
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-01-25T19:00Z,22
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-01-25T19:00Z,2246
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-01-25T19:00Z,48
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-01-25T19:00Z,16847
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-01-25T20:00Z,7321
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-01-25T20:00Z,9921
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-01-25T20:00Z,5102
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-01-25T20:00Z,22
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-01-25T20:00Z,2304
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-01-25T20:00Z,49
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-01-25T20:00Z,16384
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-01-25T21:00Z,7155
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-01-25T21:00Z,10004
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-01-25T21:00Z,5103
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-01-25T21:00Z,26
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-01-25T21:00Z,1860
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-01-25T21:00Z,49
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-01-25T21:00Z,16443
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-01-25T22:00Z,7012
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-01-25T22:00Z,9740
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-01-25T22:00Z,5123
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-01-25T22:00Z,24
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-01-25T22:00Z,1770
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-01-25T22:00Z,71
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-01-25T22:00Z,16460
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-01-25T23:00Z,6653
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-01-25T23:00Z,9699
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-01-25T23:00Z,5123
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-01-25T23:00Z,20
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-01-25T23:00Z,1450
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-01-25T23:00Z,73
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-01-25T23:00Z,17313
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-01-26,6817
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-01-26,11615
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-01-26,5124
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-01-26,35
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-01-26,858
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-01-26,74
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-01-26,15991
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-01-26T01:00Z,8948
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-01-26T01:00Z,14024
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-01-26T01:00Z,5123
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-01-26T01:00Z,36
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-01-26T01:00Z,15
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-01-26T01:00Z,73
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-01-26T01:00Z,13591
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-01-26T02:00Z,9176
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-01-26T02:00Z,13684
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-01-26T02:00Z,5123
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-01-26T02:00Z,28
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-01-26T02:00Z,0
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-01-26T02:00Z,87
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-01-26T02:00Z,13273
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-01-26T03:00Z,9074
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-01-26T03:00Z,13603
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-01-26T03:00Z,5124
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-01-26T03:00Z,19
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-01-26T03:00Z,0
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-01-26T03:00Z,102
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-01-26T03:00Z,12671
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-01-26T04:00Z,9134
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-01-26T04:00Z,13025
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-01-26T04:00Z,5124
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-01-26T04:00Z,19
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-01-26T04:00Z,0
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-01-26T04:00Z,68
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-01-26T04:00Z,11918
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-01-26T05:00Z,9184
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-01-26T05:00Z,12522
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-01-26T05:00Z,5124
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-01-26T05:00Z,18
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-01-26T05:00Z,0
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-01-26T05:00Z,48
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-01-26T05:00Z,10360
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-01-26T06:00Z,9201
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-01-26T06:00Z,12347
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-01-26T06:00Z,5125
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-01-26T06:00Z,22
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-01-26T06:00Z,0
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-01-26T06:00Z,48
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-01-26T06:00Z,8453
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-01-26T07:00Z,8623
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-01-26T07:00Z,12300
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-01-26T07:00Z,5125
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-01-26T07:00Z,22
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-01-26T07:00Z,0
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-01-26T07:00Z,48
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-01-26T07:00Z,7877
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-01-26T08:00Z,7771
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-01-26T08:00Z,12037
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-01-26T08:00Z,5125
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-01-26T08:00Z,18
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-01-26T08:00Z,0
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-01-26T08:00Z,48
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-01-26T08:00Z,8364
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-01-26T09:00Z,6743
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-01-26T09:00Z,11563
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-01-26T09:00Z,5124
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-01-26T09:00Z,16
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-01-26T09:00Z,0
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-01-26T09:00Z,48
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-01-26T09:00Z,9639
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-01-26T10:00Z,6442
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-01-26T10:00Z,11731
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-01-26T10:00Z,5125
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-01-26T10:00Z,16
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-01-26T10:00Z,0
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-01-26T10:00Z,48
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-01-26T10:00Z,10008
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-01-26T11:00Z,7335
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-01-26T11:00Z,13122
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-01-26T11:00Z,5125
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-01-26T11:00Z,19
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-01-26T11:00Z,0
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-01-26T11:00Z,48
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-01-26T11:00Z,8872
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-01-26T12:00Z,7716
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-01-26T12:00Z,15613
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-01-26T12:00Z,5124
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-01-26T12:00Z,18
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-01-26T12:00Z,0
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-01-26T12:00Z,49
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-01-26T12:00Z,8414
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-01-26T13:00Z,8203
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-01-26T13:00Z,18066
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-01-26T13:00Z,5125
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-01-26T13:00Z,19
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-01-26T13:00Z,0
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-01-26T13:00Z,49
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-01-26T13:00Z,9279
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-01-26T14:00Z,9097
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-01-26T14:00Z,19322
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-01-26T14:00Z,5119
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-01-26T14:00Z,19
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-01-26T14:00Z,15
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-01-26T14:00Z,49
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-01-26T14:00Z,9595
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-01-26T15:00Z,9185
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-01-26T15:00Z,19934
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-01-26T15:00Z,5101
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-01-26T15:00Z,28
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-01-26T15:00Z,1281
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-01-26T15:00Z,48
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-01-26T15:00Z,7815
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-01-26T16:00Z,8837
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-01-26T16:00Z,19154
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-01-26T16:00Z,5101
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-01-26T16:00Z,21
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-01-26T16:00Z,3662
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-01-26T16:00Z,48
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-01-26T16:00Z,5888
EBA.TEX-ALL.NG.COL.H,"Net generation from coal for Texas (region), hourly - UTC time",2021-01-26T17:00Z,8655
EBA.TEX-ALL.NG.NG.H,"Net generation from natural gas for Texas (region), hourly - UTC time",2021-01-26T17:00Z,18688
EBA.TEX-ALL.NG.NUC.H,"Net generation from nuclear for Texas (region), hourly - UTC time",2021-01-26T17:00Z,5101
EBA.TEX-ALL.NG.OTH.H,"Net generation from other for Texas (region), hourly - UTC time",2021-01-26T17:00Z,20
EBA.TEX-ALL.NG.SUN.H,"Net generation from solar for Texas (region), hourly - UTC time",2021-01-26T17:00Z,4283
EBA.TEX-ALL.NG.WAT.H,"Net generation from hydro for Texas (region), hourly - UTC time",2021-01-26T17:00Z,83
EBA.TEX-ALL.NG.WND.H,"Net generation from wind for Texas (region), hourly - UTC time",2021-01-26T17:00Z,5025
